docs/drop/or-023-diff-dataset.json	8a5fdf2e3afc7c705a37c5d589e17359afd931cfd5a8b675a9bcfae8e2a6b02d	22575	2026-09-03 09:27:38
docs/drop/or-023-forensics.md	72309172439f210d52e1cd7e04a7da4b48507b796bca2f35dade3db2ab4f5613	18243	2026-09-03 09:27:53
docs/economy/accessory-balance-test-plan.md	d2b980050b9febcd923200ff7b1bae1dcaca6e9637e149b8765942ce0d20c0ca	3969	2026-09-02 19:29:35
docs/economy/cashshop-bryan-decision-table.md	c5b0b29e2cfc50128a82131cc14276db72c50f118c38534ddb4d032a06b82011	4566	2026-09-02 13:37:12
docs/economy/cashshop-commercial-review.md	7e5748492a02a6bfe2330c5f697778675584d0694ab7024ce4eb2350b5f70726	9541	2026-09-02 13:38:55
docs/economy/cashshop-rental-empirical-test-runbook.md	7f499822eb6be031ad348004deefc7500802d1a18b863e8e7e09286e477c0f25	6544	2026-09-02 19:29:15
docs/economy/legacy-catalog-effective-state-snapshot.json	ba8f1b2fdd9bfdf160c74e924a786e6a5f3e121c132a1d8066f79313f1af787e	131662	2026-09-02 20:07:16
docs/economy/verify-xshop-cashshop-inventory.cjs	720a06effb7121cc4219129e6ed764534ec02015a04c6cf85dabf92ea2ba37f8	5764	2026-09-02 13:41:23
docs/economy/xshop-bryan-decision-table.csv	55bc11b67a7505019108e36c17be6273b0099bfe83de2a0ba8d8b5ef53bc0385	99146	2026-09-02 13:36:36
docs/economy/xshop-bryan-decision-table.md	062bb88e7a1991b8f990b9f08bc9b2e68e325b4d0e3b483d0cc8574af91899b7	51648	2026-09-02 13:36:36
docs/economy/xshop-cashshop-config-field-matrix.md	011879ae203a691a56ef27ddb39cca56daf817c3ee5a71aabb76cd87fe049f4d	8615	2026-09-02 20:16:28
docs/economy/xshop-cashshop-release-candidates.md	54fc120d946f18598a0d8963702daa5d8f3a6d3f162c44cad3b9f53abd981ccb	4018	2026-09-02 19:36:36
docs/economy/xshop-commercial-review.md	d14ba6c8316c0eb3d6b20aba973ea356896728057b8114b592254627df9cdbf7	12826	2026-09-02 13:44:30
docs/gamebridge/gamebridge-local-testing.md	06fca67a1c489a862adc098f8814e72fc2c2583afbc0b608ec9fef2e02598189	27727	2026-08-30 21:34:18
docs/gamebridge/gamebridge-second-review-package.md	f32c6f13cbd611b00bde2d0865e62fca67e4c2e4d67d0bbc98a73176af6a74e6	13269	2026-08-31 01:44:32
docs/gameserver/database/account-data-map.md	7359db66d69ab5f274604df6a45c2df8d447060b9eaa1f9ec858719ab84c4e49	11934	2026-08-30 23:38:11
docs/gameserver/database/character-data-map.md	0c2e677a7c1be2220d396005fc9ab841481c4cd60913ae01e09c8f4af07af04a	3938	2026-08-30 22:10:12
docs/gameserver/database/data-dictionary.md	2c4e33e63b3ca8a531642e80fba0deb2e4a8a75bdc9127b9f283cc25606bd5e4	8563	2026-08-31 01:22:48
docs/gameserver/database/database-overview.md	10b3c68b9d671f7093f7c0c8103f4981bf87b95a6969864e8bd55a123dfeefbb	3497	2026-08-30 22:03:16
docs/gameserver/database/economy-data-map.md	c1043541fc8add2beeb0fb843459965a1c47e1c6638c9ab6552886a5a0c179c8	7139	2026-08-30 23:41:05
docs/gameserver/database/lab-environment.md	c3978547b6cabc4ed0289eef8487646affed0b2665b079eb7a1dd7523ac27bcc	20322	2026-08-31 00:01:24
docs/gameserver/database/legacy-unknown-structures.md	8f316dd621e52f009f904e98dc3ae08d035f29bba696c2b604ed80dfb9147fd4	18639	2026-08-31 10:59:41
docs/gameserver/database/logical-relationships.md	72180f2fcfb58c02442e40d8c93346262318f8161824f05d22f364f030feeee4	5627	2026-08-30 22:08:46
docs/gameserver/database/privacy-data-map.md	8d5eeab6f95a30b0226fe9c8a127c140e72e999fd2dcc0604cbaa98870811d08	12434	2026-08-31 01:25:39
docs/gameserver/database/stored-procedures.md	e3663d46607122705935cd6ffe4aecf648c44ddfb712b0fc312f99e2111d097f	14447	2026-08-31 01:44:12
docs/gameserver/database/table-classification.md	6a09c0b0713588b9a0f48fb19ec23efc24233f3dbb91cd63cbc8445165b1ac4b	6302	2026-08-30 23:38:45
docs/gameserver/database/views-triggers-functions.md	b78953c8125438e33599f03ee2fa862648ed85dd1ca28b81c7a5ace0ab6cd320	5667	2026-08-30 23:40:39
docs/gameserver/non-production-test-instance-status.md	fd2934969c2470cd911fbfae7cc2321cfc6bfb39e898b6224074a0f296fd3f23	8432	2026-09-03 09:25:03
docs/glossary.md	d087116c3af3838cfb6a8e34176fa5f206570a05e8a82d6cdc7a08d02acce26a	9153	2026-08-30 21:18:50
docs/index.json	b62d72719d5a019ec322f571de48d21b2d063a408dc89be81af694b92295d06d	72775	2026-09-03 15:21:30
docs/knowledge/cleanup-recommendations.md	832944c22f52d0182b7d616a6659894beac6d157bb2482a9bd3a6696eed63d5f	5383	2026-08-31 11:42:38
docs/knowledge/commercial-modularity.md	1d8142287b57a70fd0436bf6d89dd9e26df6ebe7b9d918170f5133d911ec0d25	5213	2026-08-31 11:37:29
docs/knowledge/current-vs-history-audit.md	a551a459f15a4db7023267c7743cb8a8315a67cd046628bb2ac24d9bdaeb80ab	5111	2026-08-31 11:43:06
docs/knowledge/documentation-book-structure.md	6d0292f87a210abf9d16a5c2482142e6fed06c4e3da17ed51a51c66d09542ee2	4365	2026-08-31 11:38:41
docs/knowledge/knowledge-hub-boundary.md	8a6d4bd34f78d783d1b048676f1b2f9d4c83dc15287dbdd5b03da58c00e77312	7296	2026-08-31 11:29:17
docs/knowledge/module-map.md	41b97ef3fefe6521c2c1c4b12cd8706727fd3de3c440044736193238419491b5	24349	2026-08-31 11:37:06
docs/knowledge/settings-architecture-direction.md	b6274ec07bc02aa3f04a4efea988d7db583fab9825926f1ec722cefb3e8323df	8404	2026-09-02 20:34:36
docs/launcher/launcher-scale-and-text-scale.md	4a42c0df7c019c970adcab71106f3bacb08ca07db23fc5bd24b72f549843e250	14383	2026-09-03 14:00:02
docs/launcher/phase-2d-auth-captcha-play-gating.md	8e5b8569b3e7b6b917d2ae48d9126f07af418363a284724e70a36046398c24ec	23026	2026-09-03 15:19:32
docs/legacy/provider-web/account-lifecycle-legacy.md	7f4a15dcb9cd8254decdfa74c671a11d7b95242d6d731d561916acde06222b7c	2723	2026-08-31 10:57:46
docs/legacy/provider-web/cron-and-background-jobs.md	d3725c200591787823a2cf83749c82d64b534b6074100b8d15f1a0e2c3c9a13c	5106	2026-08-31 10:56:27
docs/legacy/provider-web/database-mapping.md	a7434ce8271d5a51c6b5e064387ff8fe760d9e7aedd95ee2d61aef4375dc08ee	5978	2026-08-31 10:56:06
docs/legacy/provider-web/dead-and-dormant-components.md	642ff0c0942036c5483a0cc38404e2a3992b4c3ef011da03e83ccb15758fd8f6	3156	2026-08-31 10:58:19
docs/legacy/provider-web/module-inventory.md	d47a78dbfe920285369acecc53fb3c210d10d9b7152d4bbc5d5c135df360d3fc	5531	2026-08-31 10:58:42
docs/legacy/provider-web/overview.md	aaa84ca263c96a433e02ed65ade41423d60064744e48ef85a3b8ac2c78b21bac	5057	2026-08-31 11:42:15
docs/legacy/provider-web/payments-legacy.md	f7205b1d63aeb853ea1703a259c6c20e2b69825f1481a2f0635bb9fe11f9ed9e	4754	2026-08-31 10:57:07
docs/legacy/provider-web/security-findings.md	c41a18eb34719cf5741a68d5a15bd1d030d60d830e01d8666e661746797c166c	7350	2026-08-31 10:57:33
docs/legacy/provider-web/useful-historical-reference.md	08f7bf78517a859ddb0397ca2ebb128c694c5ee396bf58f1352d99ca65045871	4321	2026-08-31 10:58:04
docs/legacy/provider-web/vip-legacy.md	68a32c21f0cdf4ffeee2c059accc980e45995d7989e7ef237dae9d3ca8f3a4c0	4753	2026-08-31 10:56:47
docs/manuals/admin/manual-adm.md	ab862bae2cc99f8b3a4f21294a6dda0bec2422c17a902757de64463b5365a676	9017	2026-09-04 20:01:46
docs/manuals/player/manual-player.md	d78abd9577c7bb4e3dd0cfa3b935a9ab8c9dcc64eef97b1af001a0fdf715dbed	16764	2026-09-04 20:01:25
docs/manuals/super-admin/manual-super-admin.md	7199609e4f07979c07c812e626eecbe04d9e376312111d40f0e3b86702da983a	35667	2026-09-04 20:02:15
docs/manuals/technical/manual-operacao-tecnica.md	07ab23251cc32b4205d810e5eb84631395525d782d9bf13972688b3ad0de22dc	46047	2026-09-03 15:20:25
docs/open-questions.md	04d6dd6a0845281731515b725e748aec438c7831fdf081995c365ea4b328d004	26280	2026-09-03 15:21:02
docs/open-risks.md	a808357f7261eec572f914e7f4caa714f13f426da2ff52ea4fd696f5bf7c9cf5	23535	2026-09-03 15:21:02
docs/payments/payment-domain-model.md	dc94ae645dc46c49bf410f8fd585f20b559cca6c126e0f2cccccd36f21ca6bdd	10967	2026-08-31 16:50:20
docs/payments/payment-readiness-contract.md	c5620a0e25d15ed6ea0ec71ca6cdb5e3c9c0c2d9f829ecfe0c57e68f422bb250	7237	2026-08-31 16:06:00
docs/payments/payment-surfaces-comparison.md	90fd8019929f18660450cb4994c9e89b8dda97d8382a11abfe29c0295feea16f	8500	2026-08-31 10:59:54
docs/privacy/privacy-center-migration-and-qa.md	a1bcb932103b6a3091d5f6ad28c146d42d8b27d1521e66d6c047091ae6b59cd6	6901	2026-08-31 01:43:21
docs/privacy/privacy-center-overview.md	00ede4b11a58758245f05daeffb461bd20acf8a860c0ab7bb8b7c0f8be508c4e	3099	2026-08-30 23:56:28
docs/product/phase-y-production-readiness-inventory.md	9eb338634c1408d290367c792923a3e3be72a06e6c24907c0f7b6b6315c8fb93	61365	2026-09-04 15:14:50
docs/product/phase-z-beta-rewards-and-bug-hunters.md	f44a5972ed88639f1ba7c297fbfbd4c97ebb06e37995b82c93a044031f83f23e	9290	2026-09-04 20:03:01
docs/product/survey-foundation.md	2b74d90cfd616f7d6780eeb195239c9c691148b6e560767c93885ec993eaa533	3679	2026-08-30 23:55:02
docs/progression/balance-inputs-playtime-and-vip-power.md	505e046b2e7f38ae6c34bfb18c53b36e1ebba6b09425d950e930cb6353666568	11210	2026-09-03 10:36:13
docs/progression/balance-simulator-and-telemetry-readiness.md	74c49a21bab1b43fae6533977f7dfc4de9e26505c611c2f1fb574ba4bed9c85c	6451	2026-09-03 08:48:21
docs/progression/level-curve-monster-map-dataset.md	1d8f3521fe1a4353374a6bf918367099159c4683df24d053fb680de6d7c66c3b	9711	2026-09-03 08:47:06
docs/progression/progression-config-field-matrix.md	01c4eb804ef61f9167216b54b45b9213b7587a1ab6d1e7353cce09439479a14c	22268	2026-09-03 05:19:15
docs/progression/progression-effective-state-snapshot.json	e5590274a3e68d35adcdd58b71faf12b296c0c0786395a4fba4f13d31df50c55	9506	2026-09-03 05:20:44
docs/progression/progression-route-dataset.json	7a9361a971013ba7435d5e8a7f7b8f16c8bd7f19e582fe06265e468c67fe1999	18548	2026-09-03 08:41:38
docs/progression/progression-simulation-and-telemetry-readiness.md	89a15b68916fb533052206d5e547552010b4f20535a35cdb3a03567aa8c08dcf	6026	2026-09-03 05:33:38
docs/progression/reset-audit-and-time-to-reset-model.md	6cd1e18906bad8a12b8c7ba1ea18dfdd9ddd3e13bd8472909f366f57c50e8fa8	9377	2026-09-03 08:47:50
docs/progression/spot-dataset-analysis.md	3860104ccdf6d082967636e76c93cffa54a96bbc374f6ea5a1f49e138a56e192	6131	2026-09-03 10:20:40
docs/progression/spot-dataset.json	0a2628621b9a2def6cd3d823691e8a2f3ecf2d64d4604afe6654e95db9390460	30919	2026-09-03 10:16:06
docs/progression/vendor-response-intake-template.md	e3e7e546798cec15dc6fe5b5e693b2fcc5e07f8e8bde0da12ea03b07e4401b1b	3091	2026-09-03 09:25:42
docs/progression/vip-progression-policy-drift-matrix.md	447ddf0c8d7f8cab0183619f2b1d67045dd61d8e6840722b7ba5d73704c35b25	6100	2026-09-03 08:43:30
docs/progression/xp-formula-evidence-and-vendor-questions.md	ec0002bac8fe423182bce3024041d38ac21564fd29fe3b4d716adcd908360304	11955	2026-09-03 08:46:20
docs/progression/xp-modifier-dataset.json	54c850f7f2134006818bf1ab6237e998b1ca8b83aaf9ff3b531dfec3eef65cf2	26181	2026-09-03 10:18:18
docs/progression/xp-stack-inventory.md	05dc33f27808d8337b0fbc5fbcfad1b09d9d267ade49b9345025747c4b4bb602	16280	2026-09-03 10:19:53
docs/progression/xp-stacking-investigation.md	b8ba29fc2b640d7c7223ed01e96a1426bf398d9489ae6cffe2f3fbf34af75bab	9574	2026-09-03 10:36:13
docs/progression/xp-vendor-package-pt-br.md	56435cbd2e781dc043d5826facd93cde52b0d690580a1edc657d0bd3de40598f	4875	2026-09-03 09:25:27
docs/protocols/agent-bootstrap.md	e9fd498b2fdbc16982a53287a69752e9a22b924b9b106ff2a1645cc8fd731583	8248	2026-08-31 11:39:35
docs/protocols/footnote-standard.md	a6e721304f9a88182da3a63e22f07f1f0b571495d26aceb34b10a00c93a6552f	2588	2026-08-31 11:38:54
docs/protocols/freshness-standard.md	e0c64b5bb8262c3fc12f0258d05d1de23459cb4b03f06407a5a4bd220313ab87	4877	2026-08-31 11:39:16
docs/security/gameserver-credential-audit.md	18a6fa9ae708d9b7a4fb242d73cac4a6ead853cd429371471e0a5e4cf73e1889	7420	2026-08-31 01:24:06
docs/sessions/2026-08-31-phase-l-closure-and-phase-m-knowledge.md	09df7c14857642db53fb735fe34be27d715eb05c86ec76842522a8881096da5b	10591	2026-08-31 14:32:41
docs/sessions/2026-08-31-phase-n-policy-reconciliation.md	9b95a03081b34a57aa8a0344c3883ccb1c5027c3293e459690bed4bd9509787c	8719	2026-08-31 16:08:13
docs/sessions/README.md	d94042567ecbae6014d2a829c7c8fec215fe4d7f169a52be5400e8386864dbca	3752	2026-08-31 16:08:21
docs/sessions/TEMPLATE.md	f4fe98dd29729fafbb89cb32834cc8cf83d152b92c5584ca05f896948d1945dd	1565	2026-08-31 14:31:56
docs/store/store-channel-boundaries.md	77dc992599aa7f4173ff0483294b42439f121bc8637b6324f9a01e92f46d273d	7197	2026-09-02 20:30:45
docs/store/store-product-taxonomy.md	79bd575dec0d3e303287ad1fb9856723fca5ad80986339d9c3cc2eb22eda2912	7332	2026-09-02 19:33:26
docs/test-evidence-index.md	c9a5ee4d97f88439435878e3f673261aca0e95cb17c2a268f2c6984501f33a09	32905	2026-09-03 15:21:24
docs/vip/vip-end-to-end-data-flow.md	47050a8d6ed8e8d6eb1265033ac590938aaf74ac895ff29491ed3b64f9d1fd62	5156	2026-08-30 23:41:47
docs/vip/wz-setaccountlevel-coexistence.md	42a364202e8c4e6f7a2da0a791220d0f0158a7d9c49515e52e69596258964cfe	30198	2026-08-31 10:55:06
