docs/legacy/provider-web/cron-and-background-jobs.md	ABSENT_FROM_MAIN
docs/legacy/provider-web/database-mapping.md	ABSENT_FROM_MAIN
docs/legacy/provider-web/dead-and-dormant-components.md	ABSENT_FROM_MAIN
docs/legacy/provider-web/module-inventory.md	ABSENT_FROM_MAIN
docs/legacy/provider-web/overview.md	ABSENT_FROM_MAIN
docs/legacy/provider-web/payments-legacy.md	ABSENT_FROM_MAIN
docs/legacy/provider-web/security-findings.md	ABSENT_FROM_MAIN
docs/legacy/provider-web/useful-historical-reference.md	ABSENT_FROM_MAIN
docs/legacy/provider-web/vip-legacy.md	ABSENT_FROM_MAIN
docs/manuals/admin/manual-adm.md	ABSENT_FROM_MAIN
docs/manuals/player/manual-player.md	ABSENT_FROM_MAIN
docs/manuals/super-admin/manual-super-admin.md	ABSENT_FROM_MAIN
docs/manuals/technical/manual-operacao-tecnica.md	ABSENT_FROM_MAIN
docs/open-questions.md	ABSENT_FROM_MAIN
docs/open-risks.md	ABSENT_FROM_MAIN
docs/payments/payment-domain-model.md	ABSENT_FROM_MAIN
docs/payments/payment-readiness-contract.md	ABSENT_FROM_MAIN
docs/payments/payment-surfaces-comparison.md	ABSENT_FROM_MAIN
docs/privacy/privacy-center-migration-and-qa.md	IDENTICAL_TO_MAIN
docs/privacy/privacy-center-overview.md	IDENTICAL_TO_MAIN
docs/product/phase-y-production-readiness-inventory.md	ABSENT_FROM_MAIN
docs/product/phase-z-beta-rewards-and-bug-hunters.md	IDENTICAL_TO_MAIN
docs/product/survey-foundation.md	IDENTICAL_TO_MAIN
docs/progression/balance-inputs-playtime-and-vip-power.md	IDENTICAL_TO_MAIN
docs/progression/balance-simulator-and-telemetry-readiness.md	IDENTICAL_TO_MAIN
docs/progression/level-curve-monster-map-dataset.md	IDENTICAL_TO_MAIN
docs/progression/progression-config-field-matrix.md	IDENTICAL_TO_MAIN
docs/progression/progression-effective-state-snapshot.json	IDENTICAL_TO_MAIN
docs/progression/progression-route-dataset.json	IDENTICAL_TO_MAIN
docs/progression/progression-simulation-and-telemetry-readiness.md	IDENTICAL_TO_MAIN
docs/progression/reset-audit-and-time-to-reset-model.md	IDENTICAL_TO_MAIN
docs/progression/spot-dataset-analysis.md	IDENTICAL_TO_MAIN
docs/progression/spot-dataset.json	IDENTICAL_TO_MAIN
docs/progression/vendor-response-intake-template.md	IDENTICAL_TO_MAIN
docs/progression/vip-progression-policy-drift-matrix.md	DIVERGENT_FROM_MAIN
docs/progression/xp-formula-evidence-and-vendor-questions.md	IDENTICAL_TO_MAIN
docs/progression/xp-modifier-dataset.json	IDENTICAL_TO_MAIN
docs/progression/xp-stack-inventory.md	IDENTICAL_TO_MAIN
docs/progression/xp-stacking-investigation.md	IDENTICAL_TO_MAIN
docs/progression/xp-vendor-package-pt-br.md	IDENTICAL_TO_MAIN
docs/protocols/agent-bootstrap.md	IDENTICAL_TO_MAIN
docs/protocols/footnote-standard.md	ABSENT_FROM_MAIN
docs/protocols/freshness-standard.md	ABSENT_FROM_MAIN
docs/security/gameserver-credential-audit.md	ABSENT_FROM_MAIN
docs/sessions/2026-08-31-phase-l-closure-and-phase-m-knowledge.md	ABSENT_FROM_MAIN
docs/sessions/2026-08-31-phase-n-policy-reconciliation.md	ABSENT_FROM_MAIN
docs/sessions/README.md	ABSENT_FROM_MAIN
docs/sessions/TEMPLATE.md	ABSENT_FROM_MAIN
docs/store/store-channel-boundaries.md	ABSENT_FROM_MAIN
docs/store/store-product-taxonomy.md	ABSENT_FROM_MAIN
docs/test-evidence-index.md	ABSENT_FROM_MAIN
docs/vip/vip-end-to-end-data-flow.md	IDENTICAL_TO_MAIN
docs/vip/wz-setaccountlevel-coexistence.md	IDENTICAL_TO_MAIN
